condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_faint_lean,rep,2.0,faint,lean,26,0.5157938124019328,0.47473497890271515,0.5560316535262819,0.7368602553728714,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,27,0.4045221879456838,0.340065930926147,0.46237959227588327,0.738391629167158,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,28,0.4417588030986481,0.38542863009095,0.494235959647537,0.7424680904807331,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,29,0.4506444974510987,0.35066531006748214,0.5204276313902698,0.743910609585148,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,30,0.4905278293780062,0.3792964844647457,0.5910513870555313,0.7471401556531986,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,31,0.44869690940446144,0.3514558745133215,0.5136978731109243,0.7516064189381517,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,32,0.4528794254909323,0.38977790975880855,0.507352550871345,0.7524827398469413,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,1,0.48512020650191,0.46163194292922105,0.5019972225065795,0.10000000000000002,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,2,0.3422232909920034,0.2646231144828192,0.420358149282049,0.2561824199719177,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,3,0.4337558687592656,0.3964900639436826,0.4678828382150448,0.3483291412387347,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,4,0.38735525652558456,0.32888116186199523,0.45754237480451504,0.415189255719649,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,5,0.4543567032728054,0.3722689188627632,0.5632843119935593,0.4811532689711152,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,6,0.3642860327736755,0.2794841543866607,0.43318268811271143,0.5369863912636914,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,7,0.3409118446455872,0.279686252640864,0.4115496739660805,0.5717805888590287,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,8,0.3511016822262233,0.2750942383735417,0.4253933918491125,0.6004090044446749,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,9,0.34358384036743433,0.23036913207825055,0.44950649933170467,0.6275131046290483,0.7999999999999999
