condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap5.0_moderate_lean,main,5.0,moderate,lean,4,0.6718588551278192,0.555792966544667,0.7955527789281742,0.7503676352259857,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,5,0.8138060137662361,0.7602082319315235,0.8499847909080792,0.8188484477479688,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,6,0.6964024803916764,0.579513071052433,0.825612781657584,0.8591928220640984,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,7,-2.146087922371711,-13.622638542909497,0.763900672621294,0.87739418734916,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,8,0.7446927900628693,0.7049829718761967,0.792497136304919,0.8914996843884424,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,9,-60.158995684091714,-254.74889003366758,0.7753685748175543,0.9035574676020788,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,10,0.7747729731092378,0.7372954650811926,0.8093255540120661,0.9126660748027436,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,11,0.776782559693265,0.684397422439141,0.8305614236587356,0.916966794810272,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,12,0.7200560321937243,0.6544026766059645,0.7917811780383748,0.9214513059218481,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,13,0.7164659419865214,0.6615819563526251,0.7737582143187843,0.9244504838622791,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,14,0.6050580429299298,0.5023135763602483,0.7225461447062476,0.9264361517949011,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,15,0.7004214867448272,0.6552327457780309,0.7465916681567061,0.9282589617405932,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,16,0.7281800957053933,0.6290446229422976,0.8045680987475812,0.9304992622248622,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,17,0.6835564791291112,0.5831330439225905,0.7693872433731557,0.9323966018460229,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,18,0.7552708174494891,0.6370422166858956,0.962645669885872,0.9347979852982362,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,19,0.7594445409850429,0.7196234305260111,0.7889305027940575,0.9360276638359142,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,20,0.68800483107683,0.5678485136562174,0.8054142503152864,0.9372694013700616,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,21,0.7427640446797662,0.6784961675618006,0.79188696579338,0.9374372208329772,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,22,0.7946661017296235,0.7519686938258225,0.8350301293760283,0.9390795838219186,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,23,0.7177117105889773,0.627441966633395,0.8017342700554658,0.9406168288938319,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,24,0.6290841743608346,0.5028721445702212,0.7533083663398001,0.9415630099433144,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,25,0.7307668198993857,0.6578624788422504,0.8006223800088472,0.9430795947642231,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,26,0.7454451744460476,0.6776234056431206,0.7921726149116588,0.9442255767704676,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,27,0.7974439300544081,0.7539161983519885,0.8310106889151239,0.9446684048971585,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,28,0.7620975076979459,0.7007822540112391,0.8125452212415178,0.9458311616993564,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,29,0.5880664351455472,0.12368974951156705,0.7926748720866371,0.9462972536804586,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,30,0.7361384386254475,0.6685481230395471,0.7905980836323753,0.9471667115583149,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,31,0.7326317089179933,0.6682228201628229,0.7772286467538895,0.9483724094895832,0.9615384615384616
gap5.0_moderate_lean,main,5.0,moderate,lean,32,0.7517187302664649,0.7163568741260654,0.7906614298864605,0.9486120510644216,0.9615384615384616
gap2.0_faint_lean,rep,2.0,faint,lean,1,0.39852850382857297,0.3597473031011927,0.44846861778542185,0.10000000000000002,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,2,0.5379970081068854,0.38007901455424403,0.7180837356809341,0.2561824199719177,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,3,0.5661978599284213,0.46425739704781716,0.7073464442798992,0.3483291412387347,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,4,0.5864640455508875,0.4642126893011551,0.7153280020397013,0.415189255719649,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,5,0.6711737899918031,0.6047709311994406,0.7200829533358961,0.4811532689711152,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,6,0.6768036675230235,0.6187326047681025,0.7203617074765541,0.5369863912636914,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,7,0.5577009787942081,0.4332248194728137,0.6970794263400547,0.5717805888590287,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,8,0.6344841178742635,0.5015828467587568,0.7352341201498236,0.6004090044446749,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,9,0.5827000822877615,0.44810774473760706,0.6981124625317883,0.6275131046290483,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,10,0.6347670059654879,0.5581458730623167,0.6887351209160866,0.6479961637514361,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,11,0.5374454684480053,0.45765065933201715,0.6320280577022359,0.6578430683033762,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,12,0.5860413545733645,0.5246308867524652,0.6550167803290602,0.670414824896609,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,13,1.0330565268536827,0.5004626187257937,2.626354574001326,0.6785286425063164,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,14,0.5474354659388505,0.4640372925569527,0.6584811566676837,0.6843886703863626,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,15,0.5359061267644665,0.4626335049957429,0.6105577285467642,0.6891214988284556,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,16,0.5845638066865421,0.5099113653462995,0.6550570756852241,0.6951803460552843,0.7999999999999999
gap2.0_faint_lean,rep,2.0,faint,lean,17,0.5843771268274964,0.5274508751478215,0.6490774414199639,0.7006751245912504,0.7999999999999999
