condition,kind,gap,rep_strength,info_level,round,lambda_hat,lambda_lo,lambda_hi,bayes_w,oracle
gap2.0_strong_lean,rep,2.0,strong,lean,15,0.39081869161793964,0.30365257747269214,0.4647450847191319,0.6875483373562977,0.7999999999999999
gap2.0_strong_lean,rep,2.0,strong,lean,16,0.3398127594962036,0.27884727851120483,0.3996406054819506,0.6965826087816402,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,1,0.4498433932211213,0.4081171726073159,0.48475406036021385,0.10000000000000002,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,2,0.47314683348517783,0.40948399285230686,0.5469781967724635,0.2601908726648657,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,3,0.39649749260258854,0.3316312043573018,0.4465477108752941,0.36220952347453406,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,4,0.40579180796067194,0.2817238304149623,0.48201145306264664,0.45618104795116904,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,5,0.4048148698634179,0.3605118313129568,0.43846790920590006,0.5191454403110911,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,6,0.4245808999907251,0.345044829291386,0.4720685440605113,0.5432067209212883,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,7,0.4663056251925363,0.43929980638175875,0.49485230931895313,0.5691088183521491,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,8,0.3807380360177116,0.2178744906481927,0.49138358786152947,0.5999292165168384,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,9,0.45323325970276745,0.37126572680896713,0.5438055888972877,0.6143994477334934,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,10,0.41572753223643705,0.36510074169340284,0.4602916056324952,0.6356728228110262,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,11,0.4630637361148192,0.4014643601096037,0.5053232137627176,0.6480373831307762,0.7999999999999999
gap2.0_moderate_self_history,info,2.0,moderate,self_history,12,0.4716266900230193,0.4452837694903733,0.4907802577334337,0.65848942920378,0.7999999999999999
